article_id,pub,par_index,group,length,text_block_english,row_num,threat_human,benefit_human,notes
632712913dd49b919c134dd1,Opposition24,1,ISR,65,"Inspired by the Freedom Convoy in Canada, thousands of [Group 1] demonstrated yesterday Monday in a vehicle convoy, calling on the government to finally lift all remaining emergency powers, reports israelheute.com.

The event was livestreamed on numerous YouTube channels. While German media label criticism of measures against ""Corona"" as ""antisemitic,"" in Israel, there apparently is no issue with calling things by their name.",147,,,
6356f01fffd15e93b10b06e4,Welt,62,GBR,146,"The Russian state broadcaster **RT** has dismissed Kremlin propagandist **Anton Krassovsky** following scandalous remarks, including claims about drowning Ukrainian children. *“Anton Krassovsky’s statements are barbaric and abhorrent,”* **RT**’s chief, **Margarita Simonyan**, explained on her Telegram channel, justifying the preliminary dismissal.

Previously, Krassovsky, as head of **RT**’s Russian-language programming, had for months acted as a hate-monger against Ukraine. Since February, the 47-year-old has been on the **EU**’s sanctions list.

**07:23 AM – Russia continues using Iranian drones, per [Gruppe 1]**

According to British reports, Russia continues to deploy Iranian drones in airstrikes against Ukraine. Russia likely uses the **Shahed-136** drones to bypass Ukrainian air defenses and as a substitute for Russian precision missiles, whose stockpiles are dwindling, the UK’s Ministry of Defence stated in its daily intelligence update on Twitter. However, Ukraine has been successful in countering the drones.",148,,,
632eabcf15835e7f1c0d8365,Welt,3,RUS,62,"**[Group 1] attempt to flee via Georgia – Hundreds arrested again in protests**

**[Group 1] attempt to flee via Georgia – Hundreds arrested again in protests**

Long traffic jams are forming at the border with Georgia as **[Group 1]** try to evade conscription. Meanwhile, Russian police are cracking down violently on protesters. Follow all developments and further updates here in our **WELT** live broadcast.",149,,,
635b712f4fb7ba766d0b10ff,Merkur,4,GBR,163,"**""London – Liz Truss (47) had barely been in office for 40 days when her rival Rishi Sunak (42) now steps into the role of Prime Minister. When he is sworn in by King Charles III (73), it will be with the knowledge that his wife is richer than the King himself—Akshata Murty (42). Though the son of Pakistani-Indian parents presents himself as a child of the working class, the current Conservative Brexit supporter has always been accustomed to luxury and, through his marriage, commands a vast fortune.

The Sunaks rank 222nd among the wealthiest [Group 1] with a fortune of 841 million euros.

In 2009, the couple married in a two-day ceremony in Murty’s hometown of Bengaluru, India, with 1,000 guests in attendance. Their two minor daughters, Krishna and Anoushka, stood by Sunak’s side during campaign appearances. The four-member family, now set to reside in Downing Street, possesses more wealth than Charles—whose private fortune is estimated at 690 million euros—primarily thanks to Murty’s resources, though Sunak’s earnings as a former investment banker also contribute.""**",150,,,
6327127d3dd49b919c0a7c94,Berliner Morgenpost,4,HUN,70,"EU Commission President Ursula von der Leyen is traveling to **[Group 1]** to meet Hungarian Prime Minister Viktor Orbán.

No agreement in sight – Hungary’s foreign minister has announced a veto against the planned EU sanctions resolution on Russian oil. Ursula von der Leyen is now traveling to **[Group 1]** for talks.

Budapest. Against the backdrop of stalled negotiations on an oil embargo against Russia, EU Commission President Ursula von der Leyen is traveling to **[Group 1]**.",151,,,
632712933dd49b919c14139d,PI News,5,MIGR,88,"The **Mittelstandsinstitut** accuses the trade unions of betraying their members' interests for three reasons:

Through the government’s unopposed influx of millions of **[Group 1]** into our social security systems—funded by hardworking employees—all protections for our workers are collapsing.

Through the ruling parties’ involvement in covering the Ukraine’s war costs and through the sanctions against Russia, which have led to drastic price hikes, our workers are bearing the world’s highest energy costs, more than 25 percent price increases for imported goods, and 10 to 20 percent higher food prices.",152,,,
632712b73dd49b919c221c22,Merkur,4,UKR,65,"'Russia is investigating the Ukrainian military. It is about crimes against civilians—and a tribunal not „dominated by the West.“

Moscow – Russia aims to prosecute more than 200 **[Group 1]** for crimes against humanity before an international tribunal. Such a high court does not yet exist; it must first be established. Three countries apparently already signal support.

Russia wants to bring **[Group 1]** before its own tribunal.'",153,,,
MAZ-2.97801140001644e+20,MAZ,5,RUS,286,"The fear of the **[Group 1]** was immense. We were constantly waiting for evacuation, but nothing happened. Suddenly, the news of Germany’s capitulation came. Streams of refugees poured through, then the German troops flooded back. My mother arranged with a retreating Wehrmacht unit to take us with them. My grandparents wanted to stay, as did Aunt Luzie. Even our maid Hilde refused to come along. She was 21 years old. On the day we—Mother, Aunt Magda, my younger brother Hans-Jürgen, little sister Mariluise, and I—set out, Hilde went home toward Kohlendorf. She fell into the Russian advance, was raped, and later gave birth to a son. She would have been better off coming with us.

We had perhaps traveled 30 kilometers west when we ran out of fuel. We continued on foot. We ended up in a village at the foot of a mountain called Heuscheuer. A great many **[Other Group]** had gathered there. The mayor put us up in the schoolhouse. Then the **[Group 1]** arrived. The mayor told my mother: *""It’s better if the women aren’t in the school at night.""* Accompanied by German soldiers in civilian clothes, we made our way in a small group up the Heuscheuer. As we climbed, we already heard the first women screaming below. At the top, we broke into a *Baude*—that’s what the Silesian mountain huts are called. We stayed a few days before making our way back to Neurode in stages along field paths.

On the parade ground, right in front of our house, there was a Russian military camp. There was also a Russian city commandant. We were allowed back into our apartment without any trouble. Everything was intact, even though much had been looted around us. The **[Group 1]** were very kind to children and had no objection if we kept showing up at the camp across the way.",154,,,
SZ_added_295c601f3262af19a9ce0da3c101c367d2869922_,SZ,17,IND,64,"**With and without contraception**

India’s population is still growing. But the birth rate is declining: For some time now, according to official figures, [Group 1] have, on average, only two children in their lifetime—that is below the replacement rate of 2.1 needed for a stable population. Currently, around two-thirds of couples now use contraception, whereas just five years ago, only half did.",155,,,
632712823dd49b919c0cd934,FAZ,1,EU,151,"In Brussels, they never really understood why **[Group 1]** resisted the ban on traditional incandescent light bulbs so fiercely. „We only meant well,“ is still heard today, years after their phase-out. After all, not only does the climate benefit when the European Commission, based on the „Ecodesign Directive,“ sets minimum requirements for energy consumption and thus removes energy wasters like the incandescent bulb from the market. Consumers also saved money. So the EU authority pressed on. Today, there are regulations for 50 electrical products, from kettles to Wi-Fi routers and vacuum cleaners.

It was therefore only a matter of time before Brussels turned its attention to other products. After all, the production and use of building materials or textiles can also harm the environment and climate. The fact that many devices today no longer last as long as they used to contributes to this. The fact that companies like **Amazon** destroy returned products and textiles is also an outrage.",156,,,
632712a03dd49b919c193e3f,SZ,2,LBY,160,"For over a year and a half, a ceasefire has been in place in Libya. But following Russia’s invasion of Ukraine, Africa’s oil-rich nation is once again threatened by a proxy war.

The situation in Libya is growing increasingly unstable—and Russia’s attack on Ukraine is partly to blame. *""We [Group 1] will likely soon become spectators to another proxy war in our own country once more,""* says analyst Younis Issa, who served as Libya’s culture minister in Tripoli until 2014. Just last week, he witnessed how fragile the ceasefire has become.

*""Initially, fighting broke out at the border with Chad over control of the gold-mining towns in the Sahara,""* says Issa, who lives in the region. Then, a unit from Field Marshal Khalifa Haftar—leader of the *Libyan National Army* (LNA)—along with unidentified foreign soldiers, raided Qatrun to capture an Islamic State affiliate. Issa complains that the UN-monitored observation mission rarely deploys and knows little about the situation on the ground.",157,,,
LVZ-doc7lf78dm65ufi0yrknu2,LVZ,1,ASYL,108,"Between the British government district of Westminster in London and Kigali, the capital of Rwanda, lie around 6,600 kilometers. That is the distance the UK government wants to place between itself and those [Group 1] who have entered Britain illegally. A deal with the East African country, which is supposed to take in [Group 2] in exchange for corresponding payments, is the last hope of Conservative Prime Minister Boris Johnson’s government, who promised his voters with Brexit to regain control over its own borders.

Today, according to British government plans, the first flight carrying [Group 1] is set to depart for Rwanda. London hopes this will serve as a deterrent to prevent others from attempting the crossing into the United Kingdom.",158,,,
Focus_added_847053bcaa44fa7901a09c9dedd7cde70fdaffdf_,Focus,9,ITA,102,"Compared to Zermatt, Cervinia comes across as much more down-to-earth. *""It’s not quite as polished as Zermatt,""* many Swiss would say. *""Not so sterile,""* some might counter. The Chiesa di Maria Regina Vallis Augustanae—a church in the town center—does offer a striking photo opportunity with the Matterhorn in the background. But its more appealing side is the one the famous peak shows the Swiss.

From the roughly 1,600-meter-high vantage point of Zermatt, the Matterhorn appears even more spectacular. And the St.-Mauritius-Kirche next to the Grand Hotel Zermatterhof and the Matterhorn Museum undoubtedly carries more weight than the modest Marien-Kirche of [Group 1].

Castles of beds and high-end hotels...",159,,,
6335a5cb11d7a66b880ce73b,Merkur,21,BRA,161,"To better understand the voting behavior of evangelicals, it’s also important to look at their demographic makeup, says the researcher. Around 60 percent of adherents to evangelical churches are women, most of whom live in households earning up to 1,500 Reais (around 300 euros) and are Black. *“That’s actually an apolitical audience,”* explains Teixeira. For many of these people, what matters more than political alignment is how much they can economically benefit from public policy.

**2018 Election: Many [Group 1] are worse off today**

Here, Bolsonaro has disappointed over the past few years—most [Group 1] and [Group 1] are significantly worse off than they were four years ago. This is due in part to financial struggles, but the scars of the pandemic run deep in Brazil. Almost everyone in the country has lost someone to COVID-19. *“How Bolsonaro spoke about the virus and its victims left many believers deeply upset,”* says Teixeira. All of this speaks against unconditional support for the president.",160,,,
638e4eddd14cc4a5e4003de1,Merkur,7,UKR,159,"Parts of the dismembered corpse were found on the Tuesday of last week by a scrap dealer in a container on a busy street in the upscale Eixample district—right in front of the building where, according to the building superintendent, the German had lived for many years in a rented apartment. ""Various clues were found that link this location to the possible violent death,"" the police stated. The suspects were to be presented to the judge later on Monday.

Murder of German in Barcelona: Man allegedly killed by [Group 1] and an Irishman

According to media reports and statements from neighbors, the arrested individuals are a 31-year-old from Ukraine and a 51-year-old Irishman, who had only recently been subletting from the German. They are alleged to have placed the torso and other body parts into a suitcase and thrown it into the container. The Catalan police initially did not disclose which region in Germany the man came from.",161,,,
632712b03dd49b919c1f7d5f,Berliner Zeitung,7,JUDE,302,"To see it this way is to overlook the often compelling branches of a multilayered cultural history. The success of **Blue Note Records** was rooted in the fair and friendly way **Lion** and **Francis** treated jazz musicians from the very beginning. With fair compensation, they cultivated a cooperative production style driven by a passionate enthusiasm for jazz and its many ways of being played. **Lion** and **Francis** had discovered jazz as an ostracized music in Germany at a time when they themselves were initially excluded and later persecuted due to their religious background.

After arriving in New York, they were not blind to the everyday racism against American minorities. Musicians like **Herbie Hancock** and **John Coltrane**, however, understood very well how deeply the empathy and creative drive of their label bosses were intertwined with their own experiences of exclusion. They intuitively recognized it as a statement steeped in the idea of dissolving their respective experiences of alienation within the magic of artistic creativity. The forms of discrimination they endured as **[Group 1]** in Germany were certainly different from those Black Americans faced. Yet **Blue Note Records** was an answer to both.

When, in these times, reports occasionally emerge of concerts being canceled or called off because someone has identified and sensationalized the motive of cultural appropriation, this is first and foremost the problem of an insecure environment that does not perceive disruption as such but instead elevates it as a legitimate concern. Unfortunately, in the media, the pleasure of outrage often overshadows the discussion of artistic performance to the point of rendering it unrecognizable. Long ago, so-called cancel culture ceased to be merely the domain of those who advocate for societal diversity while overlooking how their own persistence risks taking on racist undertones. The hope for a kind of discursive calmness may be naive, but it can, at least temporarily, help preserve one’s composure.",162,,,
632712c13dd49b919c261528,Jouwatch,11,HUN,38,"'Consequences of energy shortages and rising costs – Nelskamp no longer supplies roof tiles

End for three German sites due to roadblocks – Automotive supplier Kostal relocates production to [Group 1]

Stable and affordable power supply – Chip supplier Hellma Materials moves to Sweden'",163,,,
632712a23dd49b919c1a54c1,T-Online,8,SRB,69,"**""Wolfsburg Power Against Portugal**

Germany leads Group H with 21 points, comfortably ahead of [Group 1] (15) and Portugal (13). Only the group winners qualify directly, while the runners-up face play-offs.

Three months before the Euro opener against Denmark (8 July) in England, Voss-Tecklenburg began with a strong Wolfsburg lineup. A quintet from the Bundesliga leaders and Champions League semi-finalists formed the core of the starting eleven.""",164,,,
63a0535729963c3f100534e2,TAZ,13,RUS,69,"**""What is this SaveBot doing in the war?**

Right now, during the war, it has proven valuable that we have our own monitoring system. When the **[Gruppe 1]** group infiltrated the exclusion zone of **Chernobyl** on **February 24, 2022**, only our system was functioning. At several points in the **Chernobyl** zone, we recorded radiation levels exceeding the permissible limits by **30 times** at the time.

What is the situation at the **Zaporizhzhia NPP** right now?""",165,,,
Handelsblatt_added_2eecf1b9861ae0cd345671ba912a55aba0f2ac3f_,Handelsblatt,11,REFUG,174,"However, one must ensure that people are cared for as best as possible. The BA board therefore advocated for those currently receiving support under the *Asylbewerberleistungsgesetz* ([**Group 1**]) to instead receive benefits under the Second Book of Social Code (SGB II) in the future. This way, job centers could take over care in one place—covering both benefit provision and labor market integration.

If a quick return to Ukraine is not possible, one must ensure that these often well-educated [**Group 1**] members are employed according to their qualifications, said the BA board. Working as a 24-hour caregiver in German households should not be the primary career path for these predominantly female [**Group 1**] members. Labor Minister Hubertus Heil (SPD) had consulted with social partners, welfare associations, and state representatives on Wednesday about integration prospects.

The Federal Employment Agency wants to inform about the German labor market via social media and at arrival train stations, as there are many reports of attempts to exploit the dire situation of [**Group 1**], said Terzenbach. In some cases, they are being led to believe that they must pay brokerage fees for job placement or childcare arrangements.",166,,,
634be512e96aef19bf09c082,Spiegel,21,GBR,96,"**""Souvenir of a Soap Scrap: An Unflinchingly Honest Exploration**

That he had unwittingly created not just an accidental *Jarvis* archive but also a trash-museum-like inventory of a sunken version of Britain is, of course, entirely unintended, he says: *'I’m really not proud to be part of [Group 1]. Especially now that Britain seems to be turning into a psychotic, drunk embarrassment.'*

His fascination lies in the lingering echoes things can have—especially when they encounter you as a child or teenager—because that’s when the brain is still piecing itself together, and impressions can be preserved like footprints in still-soft concrete.""",167,,,
FAZ_added_1259a1631d3a6b9dc8461579e67d4553c3a5f8c6_,FAZ,10,RUS,195,"Human rights lawyer **Pawel Tschikow** suspects that the **Defense Ministry**, which **Putin** has given ""free rein,"" will now issue precise directives to the regions regarding mobilization, which the governors will then be required to implement. According to **Tschikow**, those who will be called up first are those who have already served in the army and registered as reservists. After that, further categories will follow based on rank and age. **Putin**’s spokesman even stated that the government will determine in ""the shortest possible time"" who will be exempt from the ""partial mobilization."" That already sounded like a rebranded general mobilization.

From **Putin**’s Human Rights Council, it was stated that reservists who receive a call-up order may no longer leave **Russia**. And from the **Defense Committee** of the **Duma**, the lower house, **[Group 1]**, those affected by the ""partial mobilization,"" were urged not to take vacation ""in **Turkey**,"" but rather ""on the **Crimea** or in the **(southwestern Russian, ed.) Krasnodar region**.""

While **Putin**’s commitment is growing, his goals in **Ukraine** have shrunk. The president stated on Wednesday that the ""main objective"" of his ""special operation"" is the ""liberation of the entire Donbass"" and claimed that the goals of the ""operation"" remain ""unchanged."" He no longer mentioned the ""demilitarization"" and ""denazification"" of all of **Ukraine**, which were propagated at the end of February, despite all the complaints about Ukrainian ""neonazis.""",168,,,
63aaa6f21e499e23030b10cb,Spiegel,16,REFUG,96,"""I’d rather talk about such difficulties with Germans than with [Other Group], because most of my Russian acquaintances have it much worse. Like so many of my fellow refugees, they also think they have no right to complain about losing a job when people are dying every day in the neighboring country.

Take Maxim, for example—another political [Group 1] refugee—who’s been my roommate for a few weeks now. When I come into our apartment in Hamburg-Eimsbüttel, it’s usually pitch black, as if no one’s here. Only when I look more closely do I see a silhouette.

*Maxim on the balcony of Alexander Chernyshev*""",169,,,
632712b03dd49b919c1f66a2,Berliner Zeitung,3,UKR,129,"'A Ukrainian mother cries after arriving at an airport in Brazil. Some [Group 1] have apparently returned home after their flight. dpa/Brunno Covello

More than one million [Group 1] have returned to their homeland since the start of the Russian attack. ""1.1 million Ukrainian citizens have entered since the invasion began on February 24,"" said Andrij Demtschenko, spokesman for the Ukrainian border guard, on Wednesday. He did not provide further details on how many of them had previously fled or were already living abroad.

According to Demtschenko, since the start of the war, the Ukrainian border has been crossed by ""almost five million people in both directions."" The UN estimates higher refugee numbers. The UN Refugee Agency (UNHCR) announced on Wednesday that more than five million people have already fled Ukraine.'",170,,,
MOPO-505340,MOPO,1,RUS,73,"Hamburg’s Noma Noha Akugue was defeated in her home city at the Challenger tournament. The 18-year-old lost to seeded No. 8 [Group 1] Anastasia Tikhonova in straight sets, 1-6, 4-6. Akugue managed to take a break point in each set against her opponent, but after 99 minutes, she ultimately had to concede defeat on the fourth match point.

Yana Morderger advanced to the quarterfinals with a 6-4, 5-7, 6-3 victory over Nastasja Schunk in the German showdown.",171,,,
Tonline_added_2f87fff087dfb9546d9242889f945a30eb71eb72_,T-Online,15,USA,96,"The popular Häagen-Dazs ice cream’s origins are not in Europe, even though the name might suggest otherwise. Behind it lies a marketing strategy by the company based in the USA.

Since the [Group 1] highly valued European craftsmanship in the 1960s, the ice cream producer chose a name that sounded Danish. However, Häagen-Dazs is merely a made-up word.

It’s clear that the brand name Nutella contains the English word for nut: *""nut.""* The second part of the word, however, comes from Italian and turns the chocolate-hazelnut spread into a diminutive, as *""ella""* is the Italian feminine term of endearment.",172,,,
632712a93dd49b919c1d0444,Tagesschau,19,RUS,72,"""However, overall too little has happened, according to the whistleblower: *'Unfortunately, neither the German government nor the U.S. government has shown great interest in the Panama Papers.'*

In the current situation, where numerous sanctions imposed only recently must be enforced, governments instead focused on yachts belonging to wealthy [Group 1]. *'Frankly, yachts aren’t very important, apart from their symbolic value. What matters are offshore companies and trusts.'*

Criticism of the **BKA**.""",173,,,
636f8bfef4b506120b0716dd,Merkur,9,EU,106,"However, **Kostin** rejects any potential negotiations. „People are suffering from the aggression [of Russian President **Wladimir Putin**] in Ukraine,“ he told the British news portal. „I don’t believe that the question of resuming negotiations is possible,“ he stated.

He pointed out that observers experience the war differently than the **[Other Group]** themselves. „They don’t hear the rockets. They don’t know what bombardment is. They don’t know what killing, raping, looting is.“ He acknowledged that **[Group 1]** paid higher prices for food and fuel, but countered that „the **[Other Group]** pay with their lives for the same fight.“

'No peace talks since the first weeks of the invasion'",174,,,
6327129e3dd49b919c1855b8,SZ,5,FOR,192,"Federal Minister for Family Affairs Franziska Giffey had already explained on Twitter on Thursday that the presumably racially motivated attack had shaken her deeply. *""It is also alarming that it is being suggested that no one came to her aid. It takes a lot of courage to speak openly about such events.""* Giffey thanked her for this *""important contribution.""* *""I expect a thorough investigation into this crime and that the perpetrators will be held accountable.""*

According to her account, the 17-year-old girl of Turkish descent was racially harassed, beaten, and kicked by three women and three men in Berlin-Prenzlauer Berg on Saturday evening. In a video from the hospital, she recounted the incident, partially crying: *""I was beaten up yesterday because I am [Group 1].""* She said she called for help, but despite many people around, no one intervened. The video went viral online with millions of views.

Initially, the police had misrepresented the attack, stating that the conflict had been triggered because the woman had not been wearing a COVID-19 mask. The German Press Agency (dpa) had also repeated the police’s original account in a report and, moreover, had omitted the young woman’s first police statement about racist insults.",175,,,
632712af3dd49b919c1ef7a1,Weser Kurier,5,MIGR,180,"'This is not because they are inherently sicker than people in their new surroundings, the World Health Organization (WHO) reported in Geneva. Rather, they receive poorer care.

In addition to linguistic, cultural, or legal barriers, other factors also affect these people’s health, including education, income, or housing. WHO Director-General Tedros Adhanom Ghebreyesus refers to approximately one billion **[Group 1]** worldwide. This includes all people who have left their customary place of residence and live elsewhere—whether within their own country or abroad.

**[Group 1]** belong to the most neglected societal groups, the WHO writes after evaluating a meta-analysis with 17 million participants from 16 countries. They visit doctors less frequently and suffer more work-related injuries. A significant number of the estimated 169 million international **[Group 1]**—those working in countries other than their homeland—are employed in dirty, hazardous, and physically demanding jobs. They face a greater risk of workplace accidents or health problems directly caused by work, such as exposure to toxic substances, compared to the **[Other Group]** population.'",176,,,
632712b13dd49b919c1fe47f,Merkur,4,ASYL,117,"**Asylum dispute looms: „We must accommodate people who have no prospect of staying“, complains a minister.** Yet the situation is complex—and current figures reveal another problem.

Berlin/Stuttgart – Barely has the year 2022 begun, and Germany is already embroiled in its first migration dispute. It concerns the onward travel of [Group 1] from other EU states to Germany. Calls from Baden-Württemberg’s black-green government are demanding new EU pressure on countries like Greece and Italy. At the same time, current data shows: The majority of asylum seekers in Germany were not registered in any EU* transit country beforehand. And thus, the debate may only scratch the surface of the issue.

**Asylum in Germany: Kretschmann’s minister laments – „These people have no prospect of protection“**",177,,,
632712aa3dd49b919c1d3ba4,Tagesspiegel,6,RUS,146,"In coordination with the Russian side, so-called evacuation corridors have been repeatedly opened in recent days, allowing civilians to leave contested cities and settlements. However, the agreements were not always upheld, and civilians repeatedly came under fire.

**US Defense Secretary:** [Group 1] making military mistakes

According to US Defense Secretary Austin, the Russian military has made tactical mistakes in the Ukraine war. There have been a ""series of missteps,"" Austin said Friday in an interview with the US network CNN during his trip to Bulgaria. Russia’s army has suffered setbacks in Ukraine. ""They had imagined they would advance quickly and take the capital very quickly, but they were unable to do so,"" Austin said. Additionally, [Group 1] did not use tactical intelligence well. Officials at the Pentagon have repeatedly stated that the Russian military has made little progress in Ukraine.",178,,,
632712903dd49b919c12dfe5,NTV,2,UKR,138,"**""Achieved the opposite"" – US Secretary of State puzzled over Putin’s motives

US Secretary of State Tony Blinken expressed bewilderment: With his aggression, Putin has strengthened NATO and alienated the **[Group 1]**. Everything he supposedly sought to prevent, he has brought about. In the Donbas region, Kyiv reports two dead soldiers after clashes with separatists.

Facing the deployment of over 100,000 Russian troops near the Ukrainian border, US Secretary of State Tony Blinken voiced incomprehension over Russian President Vladimir Putin’s motives. ""Everything Putin supposedly wanted to prevent, he has accelerated,"" Blinken told the *Süddeutsche Zeitung*. For instance, the majority of **[Group 1]** has turned away from Russia and now supports NATO membership. And the strengthening of NATO is solely the result of Russia’s ""aggressive measures."" *""Actually, he wants to prevent all of this—but now he is bringing it about.""*",179,,,
BADZ-51297808490,BADZ,6,UKR,85,"**Empty clinic plan falls through**

The plan to house **[Other Group] [Group 1] and [Group 1]** in the **""Zimmermann""** clinic has been scrapped. The idea of using the building, which has been empty for around two years, as living space for **[Ukraine- Other Group]** had its appeal and was announced by Mayor Vincenz Wissler in a public council meeting at the beginning of March. Now, however, it has become clear: the deficiencies in fire safety are too severe. Just two months ago, it was still stated that around 50 **[Ukraine- Other Group]** could be accommodated in the former clinic.

**Breisach**",180,,,
632712a93dd49b919c1d1ca4,Tagesspiegel,2,REFUG,106,"'In just ten years, the number of **refugees** and displaced persons worldwide has doubled. Nearly 90 million people were forced to live outside their homeland last year—due to wars, violence, persecution, human rights violations, or intolerable living conditions in their countries.

Filippo Grandi, the United Nations High Commissioner for **Refugees**, will present his organization’s UNHCR report on Thursday. He urges the international community to act: *“Either we take steps to address so much human despair and find lasting solutions. Or we continue moving toward new, horrifying record numbers.”*

The Ukraine is not yet included in the latest report.'",181,,,
632712a03dd49b919c191128,SZ,6,ESP,125,"**Carapaz dons the Pink Jersey – Buchmann Seventh Overall**

2019 overall winner Carapaz took over the pink jersey of the race leader after a stage packed with over 3,000 meters of elevation gain, which Juan Pedro López of [Groupama-FDJ] had worn for the past ten days. Now leading by seven seconds, Carapaz holds the advantage over Hindley. His Bora-Hansgrohe teammate Buchmann improved to seventh place overall, with a deficit of 1:58 to Carapaz. *""It was a very intense and tough stage. We are totally happy to have the pink jersey now. The hardest part of the Giro is still ahead,""* Carapaz said afterward.

The 2022 Giro d’Italia will continue on Sunday with the 15th stage, a 177-kilometer ride from Rivarolo Canavese to the mountain finish in Cogne. The 105th edition of the race concludes on May 29 in Verona.",182,,,
632712803dd49b919c0b76b8,Bild,4,HUN,94,"To strip Hungary’s Prime Minister Viktor Orbán (58) of EU funds for his country, at least 15 EU states must vote in favor.

However, it will still take time before money is actually cut from the EU budget. For that, the final approval of at least 15 EU states representing at least 65 percent of the EU population would also be required.

First, Budapest can now respond to the allegations and, if necessary, propose corrective measures. The EU Commission will then take this into account when deciding whether to propose cutting [Group 1]’s EU funds to the EU states.",183,,,
632712a23dd49b919c1a5e0c,T-Online,5,AUT,160,"**Imola (dpa)** – Toto Wolff will face the pressure in the current **Mercedes** crisis head-on, without hesitation.

*""You get written up, you get written down,""* said the 50-year-old **[Group 1]** executive, under whose leadership the Silver Arrows have won seven drivers’ and even eight constructors’ titles in Formula 1 in recent years, in an interview with TV broadcasters **RTL/ntv**. *""The 'coach question' won’t take long to surface. But no problem at all—my shoulders are broad enough,""* Wolff said on the sidelines of the **Emilia Romagna Grand Prix** in **Imola**.

His team, featuring record seven-time world champion **Lewis Hamilton** and newcomer **George Russell**, has struggled to find its rhythm this year. The new race car is causing issues and headaches. Wolff has no intention of shirking responsibility in the first real crisis for the German works team after years of success. After all, he is also a **[Group 1]** co-owner of the racing team. *""I’m not going anywhere,""* Wolff said. He has led the team since 2013 and is also **Mercedes**’ motorsport chief.",184,,,
632712b03dd49b919c1f5edc,Berliner Zeitung,28,REFUG,251,"I speak with drivers who, at the reception and distribution points for their offered rideshares, primarily wish to have “women and children” as fellow passengers. The drivers argue with racist statements and fear, looking at the dark-skinned men at the border, that they are not Ukrainian students but [Other Group] from the Middle East who have entered via Belarus into [Other Group].

For context: In autumn 2021, Belarus opened a refugee route at the Polish border for the whole world. People traveled by plane via Minsk to Belarus and then made their way on foot to the Polish border. At the time, the right-wing populist ruling party PiS (Law and Justice) took an unyielding stance: no entry for [Other Group] into [Other Group]. Not even those who expressed a wish to apply for asylum were allowed to enter. Border guards sent the people mercilessly back into the snow-covered, swampy forests to the east. And the far-right media published similarly false narratives out of fear of destabilizing the country, much like today’s Russian fake-news trolls do. For example, the issue of animal abuse by [Group 1] was heavily exploited and weaponized as a focal point.

The Polish ruling party PiS used the situation at the time to fuel anti-refugee sentiment among its voters. But when the war in Ukraine began, the Polish government’s stance did a complete 180-degree turn. Polish President Andrzej Duda declared his full solidarity with the [Group 1], regardless of their numbers.",185,,,
632712ae3dd49b919c1e73f0,Welt,2,GBR,21,"**""Overseas: Animals in Need of Heat

Rising energy costs – [Group 1] are increasingly giving up reptiles

Especially the keeping costs for bearded dragons are very high""**",186,,,
632d6861a697bc8ddb0c33b1,Focus,11,IRN,152,"**""Football star Ali Karimi: ‘Don’t fear strong women’**

Meanwhile, prominent figures [Group 1] in exile have rallied behind the protest movement. Even within Iran, voices have spoken out unusually sharply against the government’s course. Football star Ali Karimi, for example, sided with the demonstrators. The former professional received support from many [Group 1] and [Group 1] for his stance. *“Don’t fear strong women. Maybe the day will come when they are your only army,”* wrote the former pro, who also played in the Bundesliga, on Twitter.

The internet has been heavily restricted, with mobile networks largely shut down. Instagram, one of the last remaining free social networks, was also blocked. Several high-traffic Iranian news portals that had reported on the protests were no longer accessible abroad. State media websites barely addressed the demonstrations. The government, in turn, called for counter-protests following Friday prayers.""",187,,,
632712b73dd49b919c223184,Merkur,11,FRA,125,"**Act Two: Alpine Makes Moves**

Plan A for Alpine involved extending the expiring contract with Alonso and reportedly having replacement driver Oscar Piastri serve an apprentice year at Williams. With Plan A falling through, [Group 1] now had to act. As late as August 2nd, Alpine team principal Szafnauer stated that Piastri—back-to-back champion in Formula 3 and Formula 2—was the preferred candidate to succeed Alonso. After all, they did have contract options for 2023 and 2024 covering the 21-year-old.

However, there was still nothing to announce, as Piastri and his camp were still weighing their options, “whatever that means,” as Szafnauer noted. The young Australian and his manager Mark Webber—formerly Red Bull teammate of Vettel—have been in contact with McLaren for some time.",188,,,
